dc:identifier,dc:modified,ayto:Linea,dc:EtiquetaLinea,ayto:NombreSublinea,ayto:SentidoRuta,ayto:Ruta,ayto:NParada,ayto:NombreParada,ayto:PuntoKM,ayto:PosX,ayto:PosY,uri
51-190-348-1-120-4581,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,120,LAS MERCEDARIAS,4581,433795.25,4812922.19,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-120-4581.csv
51-190-348-1-121-4771,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,121,GENERAL DAVILA 89,4771,433957.41,4813015.49,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-121-4771.csv
51-190-348-1-122-5093,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,122,GENERAL DAVILA 87,5093,434202.3,4813225.59,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-122-5093.csv
51-190-348-1-123-5613,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,123,LOS SALESIANOS,5613,434691.7,4813244.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-123-5613.csv
51-190-348-1-124-5810,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,124,PRADO SAN ROQUE,5810,434889.95,4813227.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-124-5810.csv
51-190-348-1-125-6229,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,125,GENERAL DAVILA 41,6229,435305.85,4813278.7,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-125-6229.csv
51-190-348-1-126-6531,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,126,SANTA CLOTILDE,6531,435587.0,4813360.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-126-6531.csv
51-190-348-1-127-7035,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,127,BAJADA DE LA ENCINA 1,7035,436074.82,4813394.15,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-127-7035.csv
51-190-348-1-129-8304,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,129,PLAZA DE ITALIA CASINO,8304,436835.0,4813742.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-129-8304.csv
51-190-348-1-133-3766,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,133,CAMILO ALONSO VEGA 10,3766,433249.74,4812379.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-133-3766.csv
51-190-348-1-134-7483,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,134,LOS PINARES,7483,436389.9,4813671.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-134-7483.csv
51-190-348-1-152-7352,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,152,BAJADA DE LA ENCINA S/N,7352,436278.61,4813602.41,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-152-7352.csv
51-190-348-1-30-8044,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,30,PIQUIO,8044,436648.16,4813917.93,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-30-8044.csv
51-190-348-1-42-2524,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,42,JESUS DE MONASTERIO 12,2524,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-42-2524.csv
51-190-348-1-43-3118,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,43,SAN FERNANDO 22,3118,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-43-3118.csv
51-190-348-1-44-3497,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,44,SAN FERNANDO 66,3497,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-44-3497.csv
51-190-348-1-461-947,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,461,MENENDEZ PELAYO 25,947,435549.0,4813061.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-461-947.csv
51-190-348-1-470-5343,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,470,GENERAL DAVILA 77,5343,434430.94,4813261.41,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-470-5343.csv
51-190-348-1-523-0,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,523,MIRANDA,0,436381.0,4813376.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-523-0.csv
51-190-348-1-77-2232,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,348,77,CALVO SOTELO 1,2232,434634.27,4812588.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-190-348-1-77-2232.csv
51-97-189-1-111-431,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,111,MENENDEZ PELAYO 97,431,436029.59,4813220.29,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-111-431.csv
51-97-189-1-112-745,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,112,MENENDEZ PELAYO 61,745,435721.83,4813156.61,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-112-745.csv
51-97-189-1-113-1180,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,113,VALLICIERGO 7,1180,435365.79,4812940.1,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-113-1180.csv
51-97-189-1-114-1484,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,114,SANTA LUCIA 1,1484,435081.14,4812859.63,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-114-1484.csv
51-97-189-1-115-1777,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,115,GUEVARA 21,1777,434791.4,4812836.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-115-1777.csv
51-97-189-1-116-2029,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,116,PLAZA DE LOS REMEDIOS,2029,434689.34,4812726.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-116-2029.csv
51-97-189-1-118-3922,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,118,CAMILO ALONSO VEGA 22,3922,433331.78,4812503.9,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-118-3922.csv
51-97-189-1-119-4166,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,119,CAMILO ALONSO VEGA 32,4166,433473.81,4812703.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-119-4166.csv
51-97-189-1-120-4581,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,120,LAS MERCEDARIAS,4581,433795.25,4812922.19,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-120-4581.csv
51-97-189-1-121-4771,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,121,GENERAL DAVILA 89,4771,433957.41,4813015.49,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-121-4771.csv
51-97-189-1-122-5093,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,122,GENERAL DAVILA 87,5093,434202.3,4813225.59,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-122-5093.csv
51-97-189-1-123-5613,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,123,LOS SALESIANOS,5613,434691.7,4813244.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-123-5613.csv
51-97-189-1-124-5810,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,124,PRADO SAN ROQUE,5810,434889.95,4813227.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-124-5810.csv
51-97-189-1-125-6229,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,125,GENERAL DAVILA 41,6229,435305.85,4813278.7,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-125-6229.csv
51-97-189-1-126-6531,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,126,SANTA CLOTILDE,6531,435587.0,4813360.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-126-6531.csv
51-97-189-1-127-7035,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,127,BAJADA DE LA ENCINA 1,7035,436074.82,4813394.15,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-127-7035.csv
51-97-189-1-128-7356,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,128,FERNANDO CALDERÓN RUEDA 6,7356,436274.02,4813569.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-128-7356.csv
51-97-189-1-133-3766,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,133,CAMILO ALONSO VEGA 10,3766,433249.74,4812379.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-133-3766.csv
51-97-189-1-42-2524,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,42,JESUS DE MONASTERIO 12,2524,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-42-2524.csv
51-97-189-1-43-3118,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,43,SAN FERNANDO 22,3118,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-43-3118.csv
51-97-189-1-44-3497,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,44,SAN FERNANDO 66,3497,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-44-3497.csv
51-97-189-1-461-947,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,461,MENENDEZ PELAYO 25,947,435549.0,4813061.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-461-947.csv
51-97-189-1-470-5343,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,470,GENERAL DAVILA 77,5343,434430.94,4813261.41,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-470-5343.csv
51-97-189-1-523-0,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,523,MIRANDA,0,436381.0,4813376.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-523-0.csv
51-97-189-1-523-7615,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,523,MIRANDA,7615,436381.0,4813376.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-523-7615.csv
51-97-189-1-77-2232,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,189,77,CALVO SOTELO 1,2232,434634.27,4812588.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-97-189-1-77-2232.csv
51-98-190-1-101-9341,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,101,LOS CASTROS 23,9341,436379.66,4813881.89,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-101-9341.csv
51-98-190-1-111-2025,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,111,MENENDEZ PELAYO 97,2025,436029.59,4813220.29,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-111-2025.csv
51-98-190-1-112-2340,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,112,MENENDEZ PELAYO 61,2340,435721.83,4813156.61,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-112-2340.csv
51-98-190-1-113-2776,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,113,VALLICIERGO 7,2776,435365.79,4812940.1,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-113-2776.csv
51-98-190-1-114-3080,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,114,SANTA LUCIA 1,3080,435081.14,4812859.63,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-114-3080.csv
51-98-190-1-115-3374,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,115,GUEVARA 21,3374,434791.4,4812836.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-115-3374.csv
51-98-190-1-116-3617,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,116,PLAZA DE LOS REMEDIOS,3617,434689.34,4812726.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-116-3617.csv
51-98-190-1-118-5522,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,118,CAMILO ALONSO VEGA 22,5522,433331.78,4812503.9,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-118-5522.csv
51-98-190-1-119-5766,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,119,CAMILO ALONSO VEGA 32,5766,433473.81,4812703.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-119-5766.csv
51-98-190-1-120-6181,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,120,LAS MERCEDARIAS,6181,433795.25,4812922.19,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-120-6181.csv
51-98-190-1-121-6371,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,121,GENERAL DAVILA 89,6371,433957.41,4813015.49,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-121-6371.csv
51-98-190-1-122-6693,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,122,GENERAL DAVILA 87,6693,434202.3,4813225.59,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-122-6693.csv
51-98-190-1-123-7213,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,123,LOS SALESIANOS,7213,434691.7,4813244.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-123-7213.csv
51-98-190-1-124-7410,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,124,PRADO SAN ROQUE,7410,434889.95,4813227.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-124-7410.csv
51-98-190-1-125-7829,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,125,GENERAL DAVILA 41,7829,435305.85,4813278.7,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-125-7829.csv
51-98-190-1-126-8131,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,126,SANTA CLOTILDE,8131,435587.0,4813360.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-126-8131.csv
51-98-190-1-127-8635,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,127,BAJADA DE LA ENCINA 1,8635,436074.82,4813394.15,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-127-8635.csv
51-98-190-1-129-0,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,129,PLAZA DE ITALIA CASINO,0,436835.0,4813742.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-129-0.csv
51-98-190-1-129-9898,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,129,PLAZA DE ITALIA CASINO,9898,436835.0,4813742.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-129-9898.csv
51-98-190-1-130-511,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,130,REINA VICTORIA 117,511,437218.3,4813496.01,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-130-511.csv
51-98-190-1-131-878,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,131,LAS ESCLAVAS,878,437056.18,4813235.46,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-131-878.csv
51-98-190-1-132-1333,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,132,PEREZ GALDÓS 17,1333,436615.08,4813120.18,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-132-1333.csv
51-98-190-1-133-5366,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,133,CAMILO ALONSO VEGA 10,5366,433249.74,4812379.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-133-5366.csv
51-98-190-1-134-9080,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,134,LOS PINARES,9080,436389.9,4813671.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-134-9080.csv
51-98-190-1-152-8952,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,152,BAJADA DE LA ENCINA S/N,8952,436278.61,4813602.41,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-152-8952.csv
51-98-190-1-30-9638,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,30,PIQUIO,9638,436648.16,4813917.93,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-30-9638.csv
51-98-190-1-42-4118,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,42,JESUS DE MONASTERIO 12,4118,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-42-4118.csv
51-98-190-1-43-4712,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,43,SAN FERNANDO 22,4712,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-43-4712.csv
51-98-190-1-44-5092,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,44,SAN FERNANDO 66,5092,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-44-5092.csv
51-98-190-1-461-2542,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,461,MENENDEZ PELAYO 25,2542,435549.0,4813061.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-461-2542.csv
51-98-190-1-470-6943,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,470,GENERAL DAVILA 77,6943,434430.94,4813261.41,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-470-6943.csv
51-98-190-1-518-1601,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,518,CANALEJAS 90,1601,436407.4,4813265.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-518-1601.csv
51-98-190-1-77-3827,2025-02-28T21:02:09.933Z,51,5C1,MIRANDA/PLZ. ITALIA C1,1,190,77,CALVO SOTELO 1,3827,434634.27,4812588.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/51-98-190-1-77-3827.csv
52-100-192-1-10-6357,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,10,CUATRO CAMINOS,6357,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-10-6357.csv
52-100-192-1-101-10885,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,101,LOS CASTROS 23,10885,436379.66,4813881.89,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-101-10885.csv
52-100-192-1-11-6829,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,11,SAN FERNANDO,6829,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-11-6829.csv
52-100-192-1-12-7464,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,12,JESUS DE MONASTERIO 21,7464,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-12-7464.csv
52-100-192-1-129-0,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,129,PLAZA DE ITALIA CASINO,0,436835.0,4813742.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-129-0.csv
52-100-192-1-129-11441,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,129,PLAZA DE ITALIA CASINO,11441,436835.0,4813742.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-129-11441.csv
52-100-192-1-13-7672,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,13,AYUNTAMIENTO,7672,434576.7,4812586.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-13-7672.csv
52-100-192-1-130-507,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,130,REINA VICTORIA 117,507,437218.3,4813496.01,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-130-507.csv
52-100-192-1-131-879,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,131,LAS ESCLAVAS,879,437056.18,4813235.46,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-131-879.csv
52-100-192-1-132-1335,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,132,PEREZ GALDÓS 17,1335,436615.08,4813120.18,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-132-1335.csv
52-100-192-1-134-10623,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,134,LOS PINARES,10623,436389.9,4813671.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-134-10623.csv
52-100-192-1-136-2077,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,136,GENERAL DAVILA 28,2077,435973.7,4813366.77,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-136-2077.csv
52-100-192-1-137-2478,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,137,GENERAL DAVILA 58,2478,435580.0,4813367.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-137-2478.csv
52-100-192-1-138-2835,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,138,GENERAL DAVILA 84,2835,435237.89,4813269.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-138-2835.csv
52-100-192-1-139-3131,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,139,GENERAL DAVILA 122,3131,434943.39,4813247.56,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-139-3131.csv
52-100-192-1-140-3437,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,140,LOS SALESIANOS,3437,434641.38,4813265.39,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-140-3437.csv
52-100-192-1-141-3907,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,141,GENERAL DAVILA 224,3907,434203.7,4813242.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-141-3907.csv
52-100-192-1-142-4229,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,142,GENERAL DAVILA 256,4229,433959.67,4813033.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-142-4229.csv
52-100-192-1-143-4475,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,143,GENERAL DAVILA 266,4475,433748.48,4812913.65,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-143-4475.csv
52-100-192-1-144-4876,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,144,COLEGIO LA SALLE,4876,433460.24,4812707.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-144-4876.csv
52-100-192-1-145-5153,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,145,CAMILO ALONSO VEGA 19,5153,433299.92,4812480.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-145-5153.csv
52-100-192-1-146-7895,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,146,CATEDRAL,7895,434803.52,4812579.39,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-146-7895.csv
52-100-192-1-149-9313,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,149,MENENDEZ PELAYO 14,9313,435549.16,4813047.2,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-149-9313.csv
52-100-192-1-15-8197,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,15,JARDINES DE PEREDA,8197,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-15-8197.csv
52-100-192-1-150-9554,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,150,MENENDEZ PELAYO 46,9554,435754.85,4813156.66,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-150-9554.csv
52-100-192-1-151-9807,2025-02-28T21:02:09.933Z,52,5C2,MIRANDA/PLZ. ITALIA C2,1,192,151,MENENDEZ PELAYO 76,9807,436002.79,4813203.46,http://datos.santander.es/api/datos/lineas_bus_secuencia/52-100-192-1-151-9807.csv
