dc:identifier,dc:modified,ayto:tipoDia,ayto:linea,ayto:servicio,ayto:numViaje,ayto:tipoParada,ayto:idParada,ayto:nombreParada,ayto:idEvento,ayto:descEvento,ayto:hora,uri
24001IFA10115469540,2025-03-01T00:01:49.576Z,24001IFA,1,0115,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,69540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10115469540.csv
24001IFA10115368640,2025-03-01T00:01:49.576Z,24001IFA,1,0115,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10115368640.csv
24001IFA10115365640,2025-03-01T00:01:49.576Z,24001IFA,1,0115,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10115365640.csv
24001IFA10115265640,2025-03-01T00:01:49.576Z,24001IFA,1,0115,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10115265640.csv
24001IFA10115262640,2025-03-01T00:01:49.576Z,24001IFA,1,0115,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,62640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10115262640.csv
24001IFA10114876440,2025-03-01T00:01:49.576Z,24001IFA,1,0114,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,76440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114876440.csv
24001IFA10114873740,2025-03-01T00:01:49.576Z,24001IFA,1,0114,8,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114873740.csv
24001IFA10114773740,2025-03-01T00:01:49.576Z,24001IFA,1,0114,7,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114773740.csv
24001IFA10114770920,2025-03-01T00:01:49.576Z,24001IFA,1,0114,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,70920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114770920.csv
24001IFA10114669840,2025-03-01T00:01:49.576Z,24001IFA,1,0114,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,69840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114669840.csv
24001IFA10114666840,2025-03-01T00:01:49.576Z,24001IFA,1,0114,6,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114666840.csv
24001IFA10114566840,2025-03-01T00:01:49.576Z,24001IFA,1,0114,5,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114566840.csv
24001IFA10114564020,2025-03-01T00:01:49.576Z,24001IFA,1,0114,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,64020,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114564020.csv
24001IFA10114462940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,62940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114462940.csv
24001IFA10114459940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,4,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114459940.csv
24001IFA10114359940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,3,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114359940.csv
24001IFA10114356940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114356940.csv
24001IFA10114256940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114256940.csv
24001IFA10114253940,2025-03-01T00:01:49.576Z,24001IFA,1,0114,2,1,338,GLORIETA DE ADARZO,11,ENTRADA EN LINEA,53940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10114253940.csv
24001IFA10104853820,2025-03-01T00:01:49.576Z,24001IFA,1,0104,8,1,338,GLORIETA DE ADARZO,12,SALIDA DE LINEA,53820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104853820.csv
24001IFA10104850940,2025-03-01T00:01:49.576Z,24001IFA,1,0104,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104850940.csv
24001IFA10104750940,2025-03-01T00:01:49.576Z,24001IFA,1,0104,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104750940.csv
24001IFA10104747940,2025-03-01T00:01:49.576Z,24001IFA,1,0104,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104747940.csv
24001IFA10104647940,2025-03-01T00:01:49.576Z,24001IFA,1,0104,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104647940.csv
24001IFA10104644940,2025-03-01T00:01:49.576Z,24001IFA,1,0104,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,44940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104644940.csv
24001IFA10104544040,2025-03-01T00:01:49.576Z,24001IFA,1,0104,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,44040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104544040.csv
24001IFA10104541040,2025-03-01T00:01:49.576Z,24001IFA,1,0104,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104541040.csv
24001IFA10104441040,2025-03-01T00:01:49.576Z,24001IFA,1,0104,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104441040.csv
24001IFA10104438040,2025-03-01T00:01:49.576Z,24001IFA,1,0104,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,38040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104438040.csv
24001IFA10104337140,2025-03-01T00:01:49.576Z,24001IFA,1,0104,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,37140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104337140.csv
24001IFA10104334140,2025-03-01T00:01:49.576Z,24001IFA,1,0104,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104334140.csv
24001IFA10104234140,2025-03-01T00:01:49.576Z,24001IFA,1,0104,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104234140.csv
24001IFA10104231140,2025-03-01T00:01:49.576Z,24001IFA,1,0104,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,31140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10104231140.csv
24001IFA10103955440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103955440.csv
24001IFA10103952440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,9,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103952440.csv
24001IFA10103852440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,8,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103852440.csv
24001IFA10103849440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,49440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103849440.csv
24001IFA10103749440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,49440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103749440.csv
24001IFA10103746440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103746440.csv
24001IFA10103646440,2025-03-01T00:01:49.576Z,24001IFA,1,0103,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103646440.csv
24001IFA10103643620,2025-03-01T00:01:49.576Z,24001IFA,1,0103,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,43620,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103643620.csv
24001IFA10103542540,2025-03-01T00:01:49.576Z,24001IFA,1,0103,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,42540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103542540.csv
24001IFA10103539540,2025-03-01T00:01:49.576Z,24001IFA,1,0103,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103539540.csv
24001IFA10103439540,2025-03-01T00:01:49.576Z,24001IFA,1,0103,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103439540.csv
24001IFA10103436660,2025-03-01T00:01:49.576Z,24001IFA,1,0103,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,36660,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103436660.csv
24001IFA10103335640,2025-03-01T00:01:49.576Z,24001IFA,1,0103,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,35640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103335640.csv
24001IFA10103332640,2025-03-01T00:01:49.576Z,24001IFA,1,0103,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103332640.csv
24001IFA10103232640,2025-03-01T00:01:49.576Z,24001IFA,1,0103,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103232640.csv
24001IFA10103229640,2025-03-01T00:01:49.576Z,24001IFA,1,0103,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa10103229640.csv
24001IFA101031780640,2025-03-01T00:01:49.576Z,24001IFA,1,0103,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,80640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa101031780640.csv
24001IFA101031778240,2025-03-01T00:01:49.576Z,24001IFA,1,0103,17,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,78240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifa101031778240.csv
24001IFB10104441040,2025-03-01T00:01:49.575Z,24001IFB,1,0104,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104441040.csv
24001IFB10104438100,2025-03-01T00:01:49.575Z,24001IFB,1,0104,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,38100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104438100.csv
24001IFB10104337200,2025-03-01T00:01:49.575Z,24001IFB,1,0104,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,37200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104337200.csv
24001IFB10104334140,2025-03-01T00:01:49.575Z,24001IFB,1,0104,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104334140.csv
24001IFB10104234140,2025-03-01T00:01:49.575Z,24001IFB,1,0104,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104234140.csv
24001IFB10104231200,2025-03-01T00:01:49.575Z,24001IFB,1,0104,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,31200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10104231200.csv
24001IFB10103955500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,55500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103955500.csv
24001IFB10103952440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103952440.csv
24001IFB10103852440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103852440.csv
24001IFB10103849500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,49500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103849500.csv
24001IFB10103749500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,49500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103749500.csv
24001IFB10103746440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103746440.csv
24001IFB10103646440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103646440.csv
24001IFB10103643680,2025-03-01T00:01:49.575Z,24001IFB,1,0103,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,43680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103643680.csv
24001IFB10103542600,2025-03-01T00:01:49.575Z,24001IFB,1,0103,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,42600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103542600.csv
24001IFB10103539540,2025-03-01T00:01:49.575Z,24001IFB,1,0103,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103539540.csv
24001IFB10103439540,2025-03-01T00:01:49.575Z,24001IFB,1,0103,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103439540.csv
24001IFB10103436720,2025-03-01T00:01:49.575Z,24001IFB,1,0103,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,36720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103436720.csv
24001IFB10103335700,2025-03-01T00:01:49.575Z,24001IFB,1,0103,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,35700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103335700.csv
24001IFB10103332640,2025-03-01T00:01:49.575Z,24001IFB,1,0103,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103332640.csv
24001IFB10103232640,2025-03-01T00:01:49.575Z,24001IFB,1,0103,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103232640.csv
24001IFB10103229700,2025-03-01T00:01:49.575Z,24001IFB,1,0103,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,29700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10103229700.csv
24001IFB101031780700,2025-03-01T00:01:49.575Z,24001IFB,1,0103,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,80700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031780700.csv
24001IFB101031778240,2025-03-01T00:01:49.575Z,24001IFB,1,0103,17,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,78240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031778240.csv
24001IFB101031678240,2025-03-01T00:01:49.575Z,24001IFB,1,0103,16,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,78240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031678240.csv
24001IFB101031675300,2025-03-01T00:01:49.575Z,24001IFB,1,0103,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,75300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031675300.csv
24001IFB101031574400,2025-03-01T00:01:49.575Z,24001IFB,1,0103,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,74400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031574400.csv
24001IFB101031571340,2025-03-01T00:01:49.575Z,24001IFB,1,0103,15,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,71340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031571340.csv
24001IFB101031471340,2025-03-01T00:01:49.575Z,24001IFB,1,0103,14,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,71340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031471340.csv
24001IFB101031468400,2025-03-01T00:01:49.575Z,24001IFB,1,0103,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,68400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031468400.csv
24001IFB101031367500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,67500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031367500.csv
24001IFB101031364440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,13,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,64440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031364440.csv
24001IFB101031264440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,12,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,64440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031264440.csv
24001IFB101031261500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,61500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031261500.csv
24001IFB101031161500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,61500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031161500.csv
24001IFB101031158440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,11,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031158440.csv
24001IFB101031058440,2025-03-01T00:01:49.575Z,24001IFB,1,0103,10,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031058440.csv
24001IFB101031055500,2025-03-01T00:01:49.575Z,24001IFB,1,0103,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,55500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb101031055500.csv
24001IFB10102954000,2025-03-01T00:01:49.575Z,24001IFB,1,0102,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,54000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102954000.csv
24001IFB10102950940,2025-03-01T00:01:49.575Z,24001IFB,1,0102,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102950940.csv
24001IFB10102850940,2025-03-01T00:01:49.575Z,24001IFB,1,0102,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102850940.csv
24001IFB10102848000,2025-03-01T00:01:49.575Z,24001IFB,1,0102,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,48000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102848000.csv
24001IFB10102748000,2025-03-01T00:01:49.575Z,24001IFB,1,0102,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,48000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102748000.csv
24001IFB10102744940,2025-03-01T00:01:49.575Z,24001IFB,1,0102,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,44940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102744940.csv
24001IFB10102644940,2025-03-01T00:01:49.575Z,24001IFB,1,0102,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,44940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102644940.csv
24001IFB10102642180,2025-03-01T00:01:49.575Z,24001IFB,1,0102,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,42180,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102642180.csv
24001IFB10102541100,2025-03-01T00:01:49.575Z,24001IFB,1,0102,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,41100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102541100.csv
24001IFB10102538040,2025-03-01T00:01:49.575Z,24001IFB,1,0102,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,38040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102538040.csv
24001IFB10102438040,2025-03-01T00:01:49.575Z,24001IFB,1,0102,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,38040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ifb10102438040.csv
